sentence,emotion
"""Agent, obliterate Nox's base in Romania,"" the voice ordered.",anger
Roger.,sadness
It felt like I was pulled back in the medieval period because of the architecture and arts around me.,joy
I caught a glimpse of a guy wearing a suit.,joy
He was a humdrum. ,sadness
He went inside the building and vanished from my sight.,sadness
"When I arrived at the central hall, I almost got decapitated.",fear
"""Who are you?"" a seven-foot tall man demanded as he swung his sword.",fear
"""A Chrome,"" one of them hissed in disgust.",fear
I wanted to do it the Keeper way but my instincts took over,sadness
"My mind was suddenly filled with angry and agonizing voices, as if I was back in Shima.",anger
"I imagined myself in the middle of the Blood Chamber, along with heinous captives.",anger
Rage and thirst filled my head,fear
"The next thing I knew, the polished floor was already flooded with blood.",sadness
His hands were trembling as he pointed his sword at my direction,fear
"Before he could take a step backward, my sword had already pierced his throat.",fear
About twenty bodies lay lifeless on the bloodied floor.,sadness
"""Hi,"" I greeted.",joy
I thought they would come at me but they stood from a distance as they continued glaring at my direction.,fear
"My blood ran cold when I saw two children, a girl and a boy and maybe about seven to ten years old, stood in front of them, their eyes vacant of feelings.",sadness
I drew a deep breath trying to calm myself but seeing those two made it difficult.,anger
"""These two weren't like those defects,"" one of the guys commented as he watched the children with an amused expression.",fear
"When I looked at the two kids, they crumbled down on their knees and collapsed.",sadness
Wha—,fear
I let my rage control me.,fear
"With my sword bathed in blood, I slashed everyone at every direction,",anger
cursing them inside my head after what they did to those children.,anger
It took me a few seconds to calm down,anger
"When I looked around, a shiver went down my spine.",anger
N-Naia . . .,sadness
Nel looked horrified as he stared at the bloodbath but her expression softened when he saw the two kids lying unconscious on the floor.,fear
"""Y-you . . ."" Cliff faltered while Jett stared curiously at me",sadness
I heaved a sigh as lifeless bodies in a pool of blood surrounded me.,sadness
"I smiled at them. ""Sorry, I can't be a good Keeper.""",sadness
"With my remaining strength, I walked at their direction. Finally, we were together again.",joy
"After what had happened in Romania, they seemed to be more nervous around me.",fear
He seemed to have control over metals but we weren't sure about its scope and limits.,fear
Hey.,joy
"Jett sat beside me as he fiddled with his old pistol, one of his favorite guns.",sadness
"I had been seeing those flashes since I first held this gun, which was several years ago already, but they still bothered me every time.",sadness
"""Are you going to retrieve this from me?"" I asked.",fear
Is it too dangerous in my hands?,fear
You look dangerous even without any weapon. Don't you know how scary you are?,sadness
Those three feared me for reasons I couldn't understand but he was brave enough to sit with me after what I did in Romania.,fear
"""So, you're not for this,"" I noted.",sadness
His expression darkened.,anger
I could feel the tension on his shoulders as he continued playing with his pistol.,anger
"""Was that your true ability?"" he asked",fear
You can fight in the frontline with that kind of swordsmanship.,anger
"""Aren't you terrified after seeing that?"" I returned.",fear
And how about you two?,sadness
"""Well, of course!"" Nel cried",joy
"Even though I already saw a glimpse of your feral nature before, this one was on another level.",joy
"""I think you're stronger than Nel,"" Cliff remarked which earned him a punch from Nel.",anger
"Why did you even become a Keeper?"" Jett added. ""You belong in the frontline.",sadness
I heaved a sigh and smiled,sadness
"I was a wild kid back then. You know, when I arrived in our headquarters, the first thing I did was pick a fight with the Commander.",sadness
You what?!,anger
"Well, I was raised . . . differently, so I didn't know how to act in front of people. Commander—!",sadness
I couldn't continue what I was going to say because of the sudden turbulence.,fear
"""Da—Commander,"" Nel greeted.",fear
"""Team Optimus, well done,"" he said, ""but I have another mission for you and this takes priority.""",joy
The Executives have apprehended Dale and Zeno in France but their vehicle was damaged beyond repair.,sadness
"The four of us exchanged looks and nodded. ""Roger!""",joy
Very well. ,joy
I expect your return in a few days.,joy
His face flickered and disappeared after sending the message.,joy
"""There,"" Cliff said while looking at the port.",joy
'Is that their vehicle?' I asked.,sadness
"'I don't think so,' Jett replied.",fear
They said it was destroyed. Maybe they just borrowed it from a humdrum and marked it so we would know how to find them.,fear
Right.,fear
"""She said you don't need to keep a distance anymore,"" Nel said from my earpiece.",fear
Jett and I exchanged nervous looks,fear
"As Keeper and Specialist, we were used to keep an eye on things from afar until we were required to close the gap.",sadness
My mouth hung open when I saw two figures scrunched down the floor,fear
"Zeno and Dale were bloodied, just like the rest of the Executives.",sadness
Von had visible gunshots on his shoulders and leg but he didn't seem to mind them.,sadness
Fenn had it worse. ,sadness
 He had deep cuts on his hands and a long gash from his right to left cheek,sadness
"""What are those?"" Nel pointed at the headgears wore by Dale and Zeno.",anger
"""Oh, those would keep them unconscious,"" Von answered.",fear
Tranquilizers don't work on them.,sadness
"The gear slows down the brainwaves, much slower than the delta waves, so they appear to be in the state between sleep and death.",sadness
"""It's still in the middle of testing,"" Yue added, ""but we had no choice.""",sadness
Dale could turn invisible for a few seconds and Zeno could paralyze the nerves of a person using his blood.,sadness
"""This marks the end of Nox,"" Von said as he looked at Dale with a pained expression.",sadness
"""Let's go home,"" Yue said.",joy
Nox has created hatred toward humdrums and vilified their existence.,anger
"I know many of you believe this, too.",sadness
He knew his silence would just bring more harm to the tribe.,fear
"And maybe that's one of the reasons why our fellow agents fell into the wrong side,",sadness
"Our progenitor, Lord Edda, established the Custos tribe to be the guardian and protector of the people.",joy
"After his speech, he informed them the Executives were currently resting due to the injuries they got.",sadness
"For the first time in a long time, I relaxed my mind after putting up walls to protect my thoughts.",joy
"""Your Dad really has a way with words,"" I said as I stared at the ceiling.",sadness
"Nel snickered. ""Yeah. And he's got charisma.""",joy
Pressured?,fear
"""A lot. Why can't he be a normal leader?"" she grumbled.",anger
Silence filled the room. She must be also exhausted after our mission.,sadness
"""Sleep well,"" I muttered, and I also slumbered.",sadness
I sat up groggily and pulled my device from my pocket and there was a message from the Commander.,sadness
"""Commander,"" I greeted.",fear
"""I assume you already know why you're here,"" he said",anger
"With what had transpired before the capture of Dale and Zeno, I already had an idea about what he wanted me to do. My expression hardened",sadness
